,SPAM,text,casefolding,tweet_tokens,tweet_tokens_fdist,tweet_stopwords_removal,tweet_normalized,tweet_tokens_stemmed
172,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/UiSFaSQEFE",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
173,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/niC2wN553p",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
174,1.0,"Enervon Active, multivitamin dengan kandungan Vit C, Vit B Kompleks dan Zinc yang bikin kita tetap berenergi selalu. https://t.co/5XSJsB3zeS, multivitamin dengan kandungan Vit C dan Vit B Kompleks yang bagus untuk menjaga daya tahan tubuh biar nggak gampang sakit.",enervon active multivitamin dengan kandungan vit  vit  kompleks dan zinc yang bikin kita tetap berenergi selalu multivitamin dengan kandungan vit  dan vit  kompleks yang bagus untuk menjaga daya tahan tubuh biar nggak gampang sakit,"['enervon', 'active', 'multivitamin', 'dengan', 'kandungan', 'vit', 'vit', 'kompleks', 'dan', 'zinc', 'yang', 'bikin', 'kita', 'tetap', 'berenergi', 'selalu', 'multivitamin', 'dengan', 'kandungan', 'vit', 'dan', 'vit', 'kompleks', 'yang', 'bagus', 'untuk', 'menjaga', 'daya', 'tahan', 'tubuh', 'biar', 'nggak', 'gampang', 'sakit']",<FreqDist with 25 samples and 34 outcomes>,"['enervon', 'active', 'multivitamin', 'kandungan', 'vit', 'vit', 'kompleks', 'zinc', 'berenergi', 'multivitamin', 'kandungan', 'vit', 'vit', 'kompleks', 'bagus', 'menjaga', 'daya', 'tahan', 'tubuh', 'nggak', 'gampang', 'sakit']","['enervon', 'active', 'multivitamin', 'kandungan', 'vit', 'vit', 'kompleks', 'zinc', 'berenergi', 'multivitamin', 'kandungan', 'vit', 'vit', 'kompleks', 'bagus', 'menjaga', 'daya', 'tahan', 'tubuh', 'nggak', 'gampang', 'sakit']","['enervon', 'active', 'multivitamin', 'kandung', 'vit', 'vit', 'kompleks', 'zinc', 'energi', 'multivitamin', 'kandung', 'vit', 'vit', 'kompleks', 'bagus', 'jaga', 'daya', 'tahan', 'tubuh', 'nggak', 'gampang', 'sakit']"
175,1.0,"Puasa sambil ngerjain skripsi, ngerjain kerjaan kantor, atau aktivitas lainnya memang bikin energi mudah terkuras Elfriend. Biar badan kita tetap fit dan nggak gampang lelah buat beraktivitas sambil puasaan, jaga diri lewat Enervon Active https://t.co/ArryjrL5go",puasa sambil ngerjain skripsi ngerjain kerjaan kantor atau aktivitas lainnya memang bikin energi mudah terkuras elfriend biar badan kita tetap fit dan nggak gampang lelah buat beraktivitas sambil puasaan jaga diri lewat enervon active,"['puasa', 'sambil', 'ngerjain', 'skripsi', 'ngerjain', 'kerjaan', 'kantor', 'atau', 'aktivitas', 'lainnya', 'memang', 'bikin', 'energi', 'mudah', 'terkuras', 'elfriend', 'biar', 'badan', 'kita', 'tetap', 'fit', 'dan', 'nggak', 'gampang', 'lelah', 'buat', 'beraktivitas', 'sambil', 'puasaan', 'jaga', 'diri', 'lewat', 'enervon', 'active']",<FreqDist with 32 samples and 34 outcomes>,"['puasa', 'ngerjain', 'skripsi', 'ngerjain', 'kerjaan', 'kantor', 'aktivitas', 'energi', 'mudah', 'terkuras', 'elfriend', 'badan', 'fit', 'nggak', 'gampang', 'lelah', 'beraktivitas', 'puasaan', 'jaga', 'enervon', 'active']","['puasa', 'ngerjain', 'skripsi', 'ngerjain', 'kerjaan', 'kantor', 'aktivitas', 'energi', 'mudah', 'terkuras', 'elfriend', 'badan', 'fit', 'nggak', 'gampang', 'lelah', 'beraktivitas', 'puasaan', 'jaga', 'enervon', 'active']","['puasa', 'ngerjain', 'skripsi', 'ngerjain', 'kerja', 'kantor', 'aktivitas', 'energi', 'mudah', 'kuras', 'elfriend', 'badan', 'fit', 'nggak', 'gampang', 'lelah', 'aktivitas', 'puasa', 'jaga', 'enervon', 'active']"
176,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/0ncVMm8jZW",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
177,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/XMMkkNQaPO",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
178,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/uQ30GAtDd7",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
179,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/jZx5NVWHuT",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
180,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/d20MyKVFTo",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
181,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/gaxyXWGMmt",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
182,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/pHxIYe1FlT",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
183,1.0,"Yuk ikutan #EnervonActiveTestimonyChallenge &amp; menangin emoney total jutaan rupiah. Cek flyer di atas buat tau caranya!

Konsumsi Enervon Active 1x sehari, yang akan mengganti vitamin &amp; mineral yang hilang dari dalam tubuh saat banyak kegiatan #biargakgampanglelah https://t.co/thRxqNGuUf",yuk ikutan amp menangin emoney total jutaan rupiah cek flyer di atas buat tau caranya konsumsi enervon active  sehari yang akan mengganti vitamin amp mineral yang hilang dari dalam tubuh saat banyak kegiatan,"['yuk', 'ikutan', 'amp', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'di', 'atas', 'buat', 'tau', 'caranya', 'konsumsi', 'enervon', 'active', 'sehari', 'yang', 'akan', 'mengganti', 'vitamin', 'amp', 'mineral', 'yang', 'hilang', 'dari', 'dalam', 'tubuh', 'saat', 'banyak', 'kegiatan']",<FreqDist with 31 samples and 33 outcomes>,"['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikut', 'menangin', 'emoney', 'total', 'juta', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'hari', 'ganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'giat']"
184,1.0,"Yuk ikutan #EnervonActiveTestimonyChallenge &amp; menangin emoney total jutaan rupiah. Cek flyer di atas buat tau caranya!

Konsumsi Enervon Active 1x sehari, yang akan mengganti vitamin &amp; mineral yang hilang dari dalam tubuh saat banyak kegiatan #biargakgampanglelah https://t.co/BkXFTjsPlB",yuk ikutan amp menangin emoney total jutaan rupiah cek flyer di atas buat tau caranya konsumsi enervon active  sehari yang akan mengganti vitamin amp mineral yang hilang dari dalam tubuh saat banyak kegiatan,"['yuk', 'ikutan', 'amp', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'di', 'atas', 'buat', 'tau', 'caranya', 'konsumsi', 'enervon', 'active', 'sehari', 'yang', 'akan', 'mengganti', 'vitamin', 'amp', 'mineral', 'yang', 'hilang', 'dari', 'dalam', 'tubuh', 'saat', 'banyak', 'kegiatan']",<FreqDist with 31 samples and 33 outcomes>,"['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikut', 'menangin', 'emoney', 'total', 'juta', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'hari', 'ganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'giat']"
185,1.0,"Yuk ikutan #EnervonActiveTestimonyChallenge &amp; menangin emoney total jutaan rupiah. Cek flyer di atas buat tau caranya!

Konsumsi Enervon Active 1x sehari, yang akan mengganti vitamin &amp; mineral yang hilang dari dalam tubuh saat banyak kegiatan #biargakgampanglelah https://t.co/EPW43drGfx",yuk ikutan amp menangin emoney total jutaan rupiah cek flyer di atas buat tau caranya konsumsi enervon active  sehari yang akan mengganti vitamin amp mineral yang hilang dari dalam tubuh saat banyak kegiatan,"['yuk', 'ikutan', 'amp', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'di', 'atas', 'buat', 'tau', 'caranya', 'konsumsi', 'enervon', 'active', 'sehari', 'yang', 'akan', 'mengganti', 'vitamin', 'amp', 'mineral', 'yang', 'hilang', 'dari', 'dalam', 'tubuh', 'saat', 'banyak', 'kegiatan']",<FreqDist with 31 samples and 33 outcomes>,"['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikutan', 'menangin', 'emoney', 'total', 'jutaan', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'sehari', 'mengganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'kegiatan']","['yuk', 'ikut', 'menangin', 'emoney', 'total', 'juta', 'rupiah', 'cek', 'flyer', 'konsumsi', 'enervon', 'active', 'hari', 'ganti', 'vitamin', 'mineral', 'hilang', 'tubuh', 'giat']"
